sentence,label
내가 아무 데서도 그를 지지한 적이 있다고 말했다,0
내가 아무 데서도 아픈 적이 없다고 말했다,1
엄마가 아무 데서도 그를 지지한 적이 없다고 말했다,1
그들이 아무 데서도 물을 마신 적이 없다고 말했다,1
그들이 아무 데서도 아픈 적이 없다고 말했다,1
회장이 아무 데서도 물을 마신 적이 있다고 말했다,0
그들이 아무 데서도 움직인 적이 없다고 말했다,1
구성원들이 아무 데서도 물을 마신 적이 있다고 말했다,0
직원들이 아무 데서도 아픈 적이 없다고 말했다,1
친구들이 아무 데서도 물을 마신 적이 있다고 말했다,0
학생들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
직원들이 아무 데서도 아픈 적이 없다고 말했다,1
직원들이 아무 데서도 물을 마신 적이 없다고 말했다,1
친구들이 아무 데서도 질문한 적이 없다고 말했다,1
대통령이 아무 데서도 질문한 적이 있다고 말했다,0
많은 이들이 아무 데서도 질문한 적이 없다고 말했다,1
그가 아무 데서도 물을 마신 적이 없다고 말했다,1
엄마가 아무 데서도 대답한 적이 없다고 말했다,1
친구들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
언니가 아무 데서도 대답한 적이 없다고 말했다,1
사람들이 아무 데서도 물을 마신 적이 있다고 말했다,0
언니가 아무 데서도 대답한 적이 있다고 말했다,0
할머니가 아무 데서도 질문한 적이 있다고 말했다,0
그들이 아무 데서도 말한 적이 없다고 말했다,1
내가 아무 데서도 아픈 적이 없다고 말했다,1
직원들이 아무 데서도 움직인 적이 있다고 말했다,0
직원들이 아무 데서도 아픈 적이 없다고 말했다,1
그가 아무 데서도 말한 적이 없다고 말했다,1
대통령이 아무 데서도 질문한 적이 없다고 말했다,1
많은 이들이 아무 데서도 말한 적이 있다고 말했다,0
엄마가 아무 데서도 움직인 적이 있다고 말했다,0
회장이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
엄마가 아무 데서도 아픈 적이 없다고 말했다,1
엄마가 아무 데서도 말한 적이 있다고 말했다,0
직원들이 아무 데서도 그를 지지한 적이 없다고 말했다,1
사람들이 아무 데서도 움직인 적이 없다고 말했다,1
회장이 아무 데서도 소리를 낸 적이 없다고 말했다,1
대통령이 아무 데서도 대답한 적이 있다고 말했다,0
친구들이 아무 데서도 그를 지지한 적이 없다고 말했다,1
많은 이들이 아무 데서도 물을 마신 적이 있다고 말했다,0
할머니가 아무 데서도 아픈 적이 있다고 말했다,0
직원들이 아무 데서도 움직인 적이 있다고 말했다,0
학생들이 아무 데서도 소리를 낸 적이 없다고 말했다,1
많은 이들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
직원들이 아무 데서도 물을 마신 적이 없다고 말했다,1
직원들이 아무 데서도 달린 적이 있다고 말했다,0
그가 아무 데서도 그를 지지한 적이 없다고 말했다,1
할머니가 아무 데서도 아픈 적이 있다고 말했다,0
사람들이 아무 데서도 물을 마신 적이 있다고 말했다,0
학생들이 아무 데서도 질문한 적이 있다고 말했다,0
언니가 아무 데서도 질문한 적이 있다고 말했다,0
구성원들이 아무 데서도 질문한 적이 있다고 말했다,0
대통령이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
친구들이 아무 데서도 그를 지지한 적이 있다고 말했다,0
친구들이 아무 데서도 말한 적이 있다고 말했다,0
엄마가 아무 데서도 달린 적이 있다고 말했다,0
사람들이 아무 데서도 움직인 적이 없다고 말했다,1
친구들이 아무 데서도 물을 마신 적이 있다고 말했다,0
내가 아무 데서도 그를 지지한 적이 있다고 말했다,0
그가 아무 데서도 질문한 적이 없다고 말했다,1
그가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
회장이 아무 데서도 밥을 먹은 적이 없다고 말했다,1
할머니가 아무 데서도 대답한 적이 있다고 말했다,0
할머니가 아무 데서도 대답한 적이 없다고 말했다,1
사람들이 아무 데서도 대답한 적이 없다고 말했다,1
할머니가 아무 데서도 달린 적이 있다고 말했다,0
그들이 아무 데서도 물을 마신 적이 있다고 말했다,0
사람들이 아무 데서도 움직인 적이 있다고 말했다,0
구성원들이 아무 데서도 달린 적이 있다고 말했다,0
회장이 아무 데서도 질문한 적이 있다고 말했다,0
내가 아무 데서도 소리를 낸 적이 없다고 말했다,1
직원들이 아무 데서도 대답한 적이 없다고 말했다,1
직원들이 아무 데서도 소리를 낸 적이 있다고 말했다,0
직원들이 아무 데서도 달린 적이 없다고 말했다,1
사람들이 아무 데서도 질문한 적이 있다고 말했다,0
친구들이 아무 데서도 아픈 적이 없다고 말했다,1
그들이 아무 데서도 대답한 적이 없다고 말했다,1
그들이 아무 데서도 움직인 적이 없다고 말했다,1
엄마가 아무 데서도 물을 마신 적이 없다고 말했다,1
그들이 아무 데서도 소리를 낸 적이 없다고 말했다,1
언니가 아무 데서도 밥을 먹은 적이 없다고 말했다,1
내가 아무 데서도 달린 적이 있다고 말했다,0
구성원들이 아무 데서도 대답한 적이 없다고 말했다,1
언니가 아무 데서도 대답한 적이 있다고 말했다,0
내가 아무 데서도 소리를 낸 적이 있다고 말했다,0
대통령이 아무 데서도 달린 적이 없다고 말했다,1
엄마가 아무 데서도 소리를 낸 적이 없다고 말했다,1
대통령이 아무 데서도 대답한 적이 없다고 말했다,1
회장이 아무 데서도 대답한 적이 있다고 말했다,0
친구들이 아무 데서도 아픈 적이 있다고 말했다,0
학생들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
언니가 아무 데서도 밥을 먹은 적이 없다고 말했다,1
친구들이 아무 데서도 물을 마신 적이 없다고 말했다,1
많은 이들이 아무 데서도 아픈 적이 있다고 말했다,0
많은 이들이 아무 데서도 움직인 적이 있다고 말했다,0
할머니가 아무 데서도 대답한 적이 있다고 말했다,0
엄마가 아무 데서도 말한 적이 없다고 말했다,1
많은 이들이 아무 데서도 말한 적이 없다고 말했다,1
구성원들이 아무 데서도 움직인 적이 있다고 말했다,0
그들이 아무 데서도 질문한 적이 있다고 말했다,0
언니가 아무 데서도 밥을 먹은 적이 없다고 말했다,1
그가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
엄마가 아무 데서도 말한 적이 있다고 말했다,0
직원들이 아무 데서도 질문한 적이 있다고 말했다,0
회장이 아무 데서도 아픈 적이 있다고 말했다,0
사람들이 아무 데서도 움직인 적이 있다고 말했다,0
내가 아무 데서도 그를 지지한 적이 있다고 말했다,0
엄마가 아무 데서도 움직인 적이 있다고 말했다,0
할머니가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
친구들이 아무 데서도 달린 적이 있다고 말했다,0
사람들이 아무 데서도 말한 적이 없다고 말했다,1
그가 아무 데서도 말한 적이 있다고 말했다,0
대통령이 아무 데서도 소리를 낸 적이 있다고 말했다,0
할머니가 아무 데서도 대답한 적이 있다고 말했다,0
그들이 아무 데서도 질문한 적이 있다고 말했다,0
사람들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
그들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
직원들이 아무 데서도 물을 마신 적이 없다고 말했다,1
친구들이 아무 데서도 물을 마신 적이 있다고 말했다,0
그들이 아무 데서도 밥을 먹은 적이 있다고 말했다,0
엄마가 아무 데서도 물을 마신 적이 없다고 말했다,1
대통령이 아무 데서도 대답한 적이 있다고 말했다,0
직원들이 아무 데서도 질문한 적이 있다고 말했다,0
회장이 아무 데서도 달린 적이 없다고 말했다,1
그들이 아무 데서도 말한 적이 없다고 말했다,1
구성원들이 아무 데서도 소리를 낸 적이 있다고 말했다,0
직원들이 아무 데서도 질문한 적이 없다고 말했다,1
구성원들이 아무 데서도 그를 지지한 적이 있다고 말했다,0
직원들이 아무 데서도 움직인 적이 있다고 말했다,0
할머니가 아무 데서도 밥을 먹은 적이 없다고 말했다,1
그들이 아무 데서도 달린 적이 있다고 말했다,0
구성원들이 아무 데서도 아픈 적이 없다고 말했다,1
그들이 아무 데서도 움직인 적이 없다고 말했다,1
내가 아무 데서도 소리를 낸 적이 있다고 말했다,0
그들이 아무 데서도 그를 지지한 적이 없다고 말했다,1
엄마가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
내가 아무 데서도 아픈 적이 없다고 말했다,1
회장이 아무 데서도 말한 적이 있다고 말했다,0
회장이 아무 데서도 말한 적이 있다고 말했다,0
엄마가 아무 데서도 질문한 적이 없다고 말했다,1
엄마가 아무 데서도 질문한 적이 없다고 말했다,1
할머니가 아무 데서도 말한 적이 없다고 말했다,1
많은 이들이 아무 데서도 움직인 적이 있다고 말했다,0
회장이 아무 데서도 질문한 적이 없다고 말했다,1
그들이 아무 데서도 대답한 적이 없다고 말했다,1
구성원들이 아무 데서도 아픈 적이 있다고 말했다,0
구성원들이 아무 데서도 달린 적이 없다고 말했다,1
언니가 아무 데서도 아픈 적이 있다고 말했다,0
언니가 아무 데서도 달린 적이 있다고 말했다,0
학생들이 아무 데서도 밥을 먹은 적이 없다고 말했다,1
언니가 아무 데서도 질문한 적이 있다고 말했다,0
회장이 아무 데서도 그를 지지한 적이 있다고 말했다,0
대통령이 아무 데서도 물을 마신 적이 없다고 말했다,1
구성원들이 아무 데서도 아픈 적이 없다고 말했다,1
엄마가 아무 데서도 달린 적이 있다고 말했다,0
대통령이 아무 데서도 아픈 적이 없다고 말했다,1
대통령이 아무 데서도 아픈 적이 있다고 말했다,0
언니가 아무 데서도 밥을 먹은 적이 없다고 말했다,1
많은 이들이 아무 데서도 소리를 낸 적이 있다고 말했다,0
구성원들이 아무 데서도 달린 적이 없다고 말했다,1
그가 아무 데서도 움직인 적이 있다고 말했다,0
언니가 아무 데서도 대답한 적이 없다고 말했다,1
언니가 아무 데서도 그를 지지한 적이 있다고 말했다,0
회장이 아무 데서도 말한 적이 있다고 말했다,0
사람들이 아무 데서도 밥을 먹은 적이 없다고 말했다,1
대통령이 아무 데서도 아픈 적이 있다고 말했다,0
할머니가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
그들이 아무 데서도 대답한 적이 있다고 말했다,0
사람들이 아무 데서도 움직인 적이 없다고 말했다,1
구성원들이 아무 데서도 움직인 적이 있다고 말했다,0
언니가 아무 데서도 밥을 먹은 적이 있다고 말했다,0
회장이 아무 데서도 질문한 적이 없다고 말했다,1
학생들이 아무 데서도 질문한 적이 있다고 말했다,0
구성원들이 아무 데서도 대답한 적이 없다고 말했다,1
회장이 아무 데서도 움직인 적이 있다고 말했다,0
엄마가 아무 데서도 물을 마신 적이 없다고 말했다,1
학생들이 아무 데서도 물을 마신 적이 있다고 말했다,0
많은 이들이 아무 데서도 소리를 낸 적이 없다고 말했다,1
직원들이 아무 데서도 밥을 먹은 적이 없다고 말했다,1
학생들이 아무 데서도 아픈 적이 있다고 말했다,0
사람들이 아무 데서도 대답한 적이 있다고 말했다,0
친구들이 아무 데서도 움직인 적이 없다고 말했다,1
할머니가 아무 데서도 달린 적이 없다고 말했다,1
친구들이 아무 데서도 달린 적이 없다고 말했다,1
직원들이 아무 데서도 말한 적이 없다고 말했다,1
